phase;dataset;model;seed;timestamp;accuracy;f1_macro;precision_macro;recall_macro;elapsed_sec;file;model_cfg_json;dataset_files_json
phase1_baseline;amazon;svm;102;20251105_021347;0.91751;0.9175098792262142;0.9175103106074991;0.9175132003000008;31.2403062999947;results\baselines\svm_amazon_s102_20251105_021347.json;"{""C"": 1.0, ""class_weight"": null, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_features"": 100000}}";"{""train"": ""data/local/amazon_train.csv"", ""test"": ""data/local/amazon_test.csv""}"
phase1_baseline;amazon;svm;103;20251105_021825;0.91668;0.916679867720958;0.9166801644001944;0.9166830625142726;31.40810999996029;results\baselines\svm_amazon_s103_20251105_021825.json;"{""C"": 1.0, ""class_weight"": null, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_features"": 100000}}";"{""train"": ""data/local/amazon_train.csv"", ""test"": ""data/local/amazon_test.csv""}"
phase1_baseline;enron;logreg;101;20251105_020216;0.965;0.9310567468633555;0.9798464491362764;0.895;1.4744184999726713;results\baselines\logreg_enron_s101_20251105_020216.json;"{""C"": 1.0, ""class_weight"": null, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_features"": 100000}}";"{""train"": ""data/local/enron_spam.csv""}"
phase1_baseline;enron;logreg;102;20251105_020223;0.9616666666666667;0.9237868018622529;0.9780114722753346;0.885;1.5621875999495387;results\baselines\logreg_enron_s102_20251105_020223.json;"{""C"": 1.0, ""class_weight"": null, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_features"": 100000}}";"{""train"": ""data/local/enron_spam.csv""}"
phase1_baseline;enron;logreg;103;20251105_020229;0.965;0.9310567468633555;0.9798464491362764;0.895;1.4919799999333918;results\baselines\logreg_enron_s103_20251105_020229.json;"{""C"": 1.0, ""class_weight"": null, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_features"": 100000}}";"{""train"": ""data/local/enron_spam.csv""}"
phase1_baseline;enron;nb;101;20251105_020217;0.93;0.846935056731213;0.9612546125461254;0.79;1.3953674999065697;results\baselines\nb_enron_s101_20251105_020217.json;"{""alpha"": 0.5, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_features"": 100000}}";"{""train"": ""data/local/enron_spam.csv""}"
phase1_baseline;enron;nb;102;20251105_020224;0.9316666666666666;0.8513765791238468;0.9621072088724585;0.7949999999999999;1.438404900021851;results\baselines\nb_enron_s102_20251105_020224.json;"{""alpha"": 0.5, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_features"": 100000}}";"{""train"": ""data/local/enron_spam.csv""}"
phase1_baseline;enron;nb;103;20251105_020231;0.9233333333333333;0.8286608229246852;0.9578754578754578;0.77;1.3565853999461979;results\baselines\nb_enron_s103_20251105_020231.json;"{""alpha"": 0.5, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_features"": 100000}}";"{""train"": ""data/local/enron_spam.csv""}"
phase1_baseline;enron;rf;101;20251105_020221;0.985;0.9724454649827785;0.9825429911412193;0.9630000000000001;2.1730809999862686;results\baselines\rf_enron_s101_20251105_020221.json;"{""n_estimators"": 200, ""max_depth"": null, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_features"": 100000}}";"{""train"": ""data/local/enron_spam.csv""}"
phase1_baseline;enron;rf;102;20251105_020228;0.9733333333333334;0.9486477233824033;0.9844961240310077;0.9199999999999999;2.2147598000010476;results\baselines\rf_enron_s102_20251105_020228.json;"{""n_estimators"": 200, ""max_depth"": null, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_features"": 100000}}";"{""train"": ""data/local/enron_spam.csv""}"
phase1_baseline;enron;rf;103;20251105_020234;0.9833333333333333;0.9687337154768108;0.9901960784313726;0.95;2.0678872999269515;results\baselines\rf_enron_s103_20251105_020234.json;"{""n_estimators"": 200, ""max_depth"": null, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_features"": 100000}}";"{""train"": ""data/local/enron_spam.csv""}"
phase1_baseline;enron;svm;101;20251105_020219;0.9883333333333333;0.9785686949866055;0.9887962480458572;0.969;1.4262454999843612;results\baselines\svm_enron_s101_20251105_020219.json;"{""C"": 1.0, ""class_weight"": null, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_features"": 100000}}";"{""train"": ""data/local/enron_spam.csv""}"
phase1_baseline;enron;svm;102;20251105_020225;0.9766666666666667;0.9558489613993777;0.9816228693181819;0.9339999999999999;1.4242751999991015;results\baselines\svm_enron_s102_20251105_020225.json;"{""C"": 1.0, ""class_weight"": null, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_features"": 100000}}";"{""train"": ""data/local/enron_spam.csv""}"
phase1_baseline;enron;svm;103;20251105_020232;0.98;0.9627976190476191;0.9792879150975693;0.948;1.6242148999590427;results\baselines\svm_enron_s103_20251105_020232.json;"{""C"": 1.0, ""class_weight"": null, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_features"": 100000}}";"{""train"": ""data/local/enron_spam.csv""}"
phase1_baseline;imdb;logreg;101;20251105_020259;0.89212;0.8921175556427288;0.8921555412135624;0.89212;22.843411299982108;results\baselines\logreg_imdb_s101_20251105_020259.json;"{""C"": 1.0, ""class_weight"": null, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_features"": 100000}}";"{""train"": ""data/local/imdb_train.csv"", ""test"": ""data/local/imdb_test.csv""}"
phase1_baseline;imdb;logreg;102;20251105_020446;0.89124;0.8912377779442986;0.8912719753718625;0.89124;22.352913000038825;results\baselines\logreg_imdb_s102_20251105_020446.json;"{""C"": 1.0, ""class_weight"": null, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_features"": 100000}}";"{""train"": ""data/local/imdb_train.csv"", ""test"": ""data/local/imdb_test.csv""}"
phase1_baseline;imdb;logreg;103;20251105_020633;0.89076;0.8907576073294188;0.8907942373268145;0.89076;22.564269799971953;results\baselines\logreg_imdb_s103_20251105_020633.json;"{""C"": 1.0, ""class_weight"": null, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_features"": 100000}}";"{""train"": ""data/local/imdb_train.csv"", ""test"": ""data/local/imdb_test.csv""}"
phase1_baseline;imdb;nb;101;20251105_020320;0.87068;0.8705986056948131;0.8716149928353174;0.87068;21.697928999899887;results\baselines\nb_imdb_s101_20251105_020320.json;"{""alpha"": 0.5, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_features"": 100000}}";"{""train"": ""data/local/imdb_train.csv"", ""test"": ""data/local/imdb_test.csv""}"
phase1_baseline;imdb;nb;102;20251105_020507;0.87068;0.8705980852752903;0.8716209823813783;0.87068;21.583389499923214;results\baselines\nb_imdb_s102_20251105_020507.json;"{""alpha"": 0.5, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_features"": 100000}}";"{""train"": ""data/local/imdb_train.csv"", ""test"": ""data/local/imdb_test.csv""}"
phase1_baseline;imdb;nb;103;20251105_020655;0.86948;0.8694035174759747;0.8703475613833942;0.86948;21.586924199946225;results\baselines\nb_imdb_s103_20251105_020655.json;"{""alpha"": 0.5, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_features"": 100000}}";"{""train"": ""data/local/imdb_train.csv"", ""test"": ""data/local/imdb_test.csv""}"
phase1_baseline;imdb;rf;101;20251105_020422;0.85448;0.854464739521871;0.8546287420751402;0.85448;39.660146499983966;results\baselines\rf_imdb_s101_20251105_020422.json;"{""n_estimators"": 200, ""max_depth"": null, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_features"": 100000}}";"{""train"": ""data/local/imdb_train.csv"", ""test"": ""data/local/imdb_test.csv""}"
phase1_baseline;imdb;rf;102;20251105_020609;0.85648;0.8564518645654549;0.8567596996044899;0.85648;39.75898949999828;results\baselines\rf_imdb_s102_20251105_020609.json;"{""n_estimators"": 200, ""max_depth"": null, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_features"": 100000}}";"{""train"": ""data/local/imdb_train.csv"", ""test"": ""data/local/imdb_test.csv""}"
phase1_baseline;imdb;rf;103;20251105_020758;0.85652;0.8565038767755945;0.8566803063969071;0.85652;40.63805619999766;results\baselines\rf_imdb_s103_20251105_020758.json;"{""n_estimators"": 200, ""max_depth"": null, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_features"": 100000}}";"{""train"": ""data/local/imdb_train.csv"", ""test"": ""data/local/imdb_test.csv""}"
phase1_baseline;imdb;svm;101;20251105_020342;0.89888;0.8988785703856768;0.8989025580992216;0.89888;22.03060119994916;results\baselines\svm_imdb_s101_20251105_020342.json;"{""C"": 1.0, ""class_weight"": null, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_features"": 100000}}";"{""train"": ""data/local/imdb_train.csv"", ""test"": ""data/local/imdb_test.csv""}"
phase1_baseline;imdb;svm;102;20251105_020529;0.8982;0.8981989834557692;0.8982159056989918;0.8982;22.159969699918292;results\baselines\svm_imdb_s102_20251105_020529.json;"{""C"": 1.0, ""class_weight"": null, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_features"": 100000}}";"{""train"": ""data/local/imdb_train.csv"", ""test"": ""data/local/imdb_test.csv""}"
phase1_baseline;imdb;svm;103;20251105_020717;0.8992;0.8991994942233823;0.8992080122644893;0.8992;22.585131399915554;results\baselines\svm_imdb_s103_20251105_020717.json;"{""C"": 1.0, ""class_weight"": null, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_features"": 100000}}";"{""train"": ""data/local/imdb_train.csv"", ""test"": ""data/local/imdb_test.csv""}"
phase1_baseline;sms;logreg;101;20251105_020210;0.9695067264573991;0.9269590616233546;0.983;0.8859060402684564;0.2364833999890834;results\baselines\logreg_sms_s101_20251105_020210.json;"{""C"": 1.0, ""class_weight"": null, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_features"": 100000}}";"{""train"": ""data/local/sms_spam.csv""}"
phase1_baseline;sms;logreg;102;20251105_020212;0.9730941704035875;0.9367913832199546;0.9812802434441359;0.902166965414704;0.20535259996540844;results\baselines\logreg_sms_s102_20251105_020212.json;"{""C"": 1.0, ""class_weight"": null, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_features"": 100000}}";"{""train"": ""data/local/sms_spam.csv""}"
phase1_baseline;sms;logreg;103;20251105_020213;0.967713004484305;0.9221513684602495;0.9820359281437125;0.8791946308724832;0.24099589989054948;results\baselines\logreg_sms_s103_20251105_020213.json;"{""C"": 1.0, ""class_weight"": null, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_features"": 100000}}";"{""train"": ""data/local/sms_spam.csv""}"
phase1_baseline;sms;nb;101;20251105_020210;0.9820627802690582;0.9589058261587451;0.9898580121703854;0.9328859060402684;0.21805099991615862;results\baselines\nb_sms_s101_20251105_020210.json;"{""alpha"": 0.5, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_features"": 100000}}";"{""train"": ""data/local/sms_spam.csv""}"
phase1_baseline;sms;nb;102;20251105_020212;0.9856502242152466;0.9675244294930607;0.9918533604887984;0.9463087248322148;0.2162561999866739;results\baselines\nb_sms_s102_20251105_020212.json;"{""alpha"": 0.5, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_features"": 100000}}";"{""train"": ""data/local/sms_spam.csv""}"
phase1_baseline;sms;nb;103;20251105_020213;0.9748878923766816;0.9410052910052911;0.9859154929577465;0.9060402684563759;0.2509120999602601;results\baselines\nb_sms_s103_20251105_020213.json;"{""alpha"": 0.5, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_features"": 100000}}";"{""train"": ""data/local/sms_spam.csv""}"
phase1_baseline;sms;rf;101;20251105_020211;0.9775784753363229;0.9484732365831703;0.9805360309017224;0.9217835952589382;0.853844300028868;results\baselines\rf_sms_s101_20251105_020211.json;"{""n_estimators"": 200, ""max_depth"": null, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_features"": 100000}}";"{""train"": ""data/local/sms_spam.csv""}"
phase1_baseline;sms;rf;102;20251105_020213;0.9847533632286996;0.9653896788023423;0.991353001017294;0.9429530201342282;0.8529739999212325;results\baselines\rf_sms_s102_20251105_020213.json;"{""n_estimators"": 200, ""max_depth"": null, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_features"": 100000}}";"{""train"": ""data/local/sms_spam.csv""}"
phase1_baseline;sms;rf;103;20251105_020214;0.9829596412556054;0.9610805229925284;0.9903553299492386;0.936241610738255;0.7814012999879196;results\baselines\rf_sms_s103_20251105_020214.json;"{""n_estimators"": 200, ""max_depth"": null, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_features"": 100000}}";"{""train"": ""data/local/sms_spam.csv""}"
phase1_baseline;sms;svm;101;20251105_020210;0.9919282511210762;0.9822152985649952;0.9923678763226843;0.972636764072422;0.21383870008867234;results\baselines\svm_sms_s101_20251105_020210.json;"{""C"": 1.0, ""class_weight"": null, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_features"": 100000}}";"{""train"": ""data/local/sms_spam.csv""}"
phase1_baseline;sms;svm;102;20251105_020212;0.9937219730941704;0.9862476895942319;0.9934381794255636;0.9793481734683952;0.20134420006070286;results\baselines\svm_sms_s102_20251105_020212.json;"{""C"": 1.0, ""class_weight"": null, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_features"": 100000}}";"{""train"": ""data/local/sms_spam.csv""}"
phase1_baseline;sms;svm;103;20251105_020214;0.9829596412556054;0.9620096083322425;0.9778306854760951;0.9475940361554602;0.2113013999769464;results\baselines\svm_sms_s103_20251105_020214.json;"{""C"": 1.0, ""class_weight"": null, ""tfidf"": {""ngram_min"": 1, ""ngram_max"": 2, ""min_df"": 2, ""max_features"": 100000}}";"{""train"": ""data/local/sms_spam.csv""}"
